Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
398,0.0,0.0,0.0,0.0,0.0,0.0,-33.7,-2.09,0.0,0.0,20.14,-4.77,-35.79,15.37,-20.42
399,0.0,-0.0,-0.0,0.0,0.0,0.0,-39.46,-3.1,0.0,0.0,24.78,-5.39,-42.56,19.39,-23.18
400,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-38.81,-5.4,0.0,0.0,26.65,-5.44,-44.21,21.21,-23.0
401,-0.0,0.0,-0.0,0.0,0.0,0.0,-34.23,-2.91,-0.0,-0.0,22.09,-4.68,-37.13,17.4,-19.73
402,0.0,-0.0,0.0,-0.0,0.0,0.0,-34.93,-3.3,0.0,-0.0,22.7,-4.66,-38.24,18.04,-20.2
403,0.0,-0.0,0.0,-0.0,0.0,0.0,-33.43,-1.88,0.0,0.0,21.01,-4.63,-35.31,16.38,-18.93
404,0.0,0.0,-0.0,-0.0,0.0,0.0,-30.97,-2.37,-0.0,0.0,19.31,-4.25,-33.35,15.06,-18.29
405,-0.0,-0.0,-0.0,0.0,0.0,0.0,-30.17,-2.6,0.0,-0.0,19.8,-3.99,-32.77,15.81,-16.96
406,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-34.23,-1.31,0.0,-0.0,21.75,-4.67,-35.54,17.08,-18.46
407,-0.0,0.0,0.0,0.0,0.0,0.0,-34.84,-1.17,0.0,-0.0,24.16,-5.08,-36.0,19.08,-16.92
408,0.0,0.0,-0.0,-0.0,0.0,0.0,-28.67,-1.23,0.0,0.0,17.55,-3.95,-29.9,13.6,-16.3
409,-0.0,0.0,0.0,-0.0,0.0,0.0,-32.6,-2.76,0.0,-0.0,23.53,-4.89,-35.35,18.63,-16.72
410,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-32.89,-0.51,0.0,0.0,19.47,-4.65,-33.4,14.81,-18.59
411,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.01,-3.12,-0.0,0.0,22.82,-4.79,-38.13,18.03,-20.1
412,0.0,0.0,-0.0,-0.0,0.0,0.0,-37.09,-4.9,0.0,0.0,23.39,-4.83,-41.99,18.56,-23.43
413,0.0,-0.0,0.0,-0.0,0.0,0.0,-36.04,-1.71,-0.0,-0.0,21.26,-4.97,-37.75,16.29,-21.46
414,0.0,0.0,0.0,0.0,0.0,0.0,-35.63,-0.9,-0.0,-0.0,23.1,-5.15,-36.52,17.95,-18.58
415,0.0,0.0,-0.0,-0.0,0.0,0.0,-35.9,-1.5,-0.0,-0.0,22.65,-5.12,-37.4,17.53,-19.87
416,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.16,-2.73,-0.0,-0.0,22.66,-4.66,-35.89,18.0,-17.89
417,0.0,-0.0,-0.0,-0.0,0.0,0.0,-31.01,-0.05,-0.0,0.0,17.82,-4.23,-31.06,13.59,-17.48
418,0.0,0.0,0.0,0.0,0.0,0.0,-35.5,-3.68,0.0,0.0,23.06,-4.81,-39.18,18.25,-20.92
419,-0.0,0.0,0.0,0.0,0.0,0.0,-35.89,-2.03,0.0,-0.0,22.51,-4.89,-37.92,17.62,-20.3
420,-0.0,-0.0,0.0,0.0,0.0,0.0,-30.76,-1.82,0.0,-0.0,20.09,-4.29,-32.58,15.79,-16.79
421,0.0,0.0,-0.0,-0.0,0.0,0.0,-29.66,-2.21,-0.0,0.0,20.07,-4.5,-31.88,15.57,-16.31
422,-0.0,-0.0,0.0,-0.0,0.0,0.0,-34.37,-0.9,-0.0,-0.0,21.55,-4.67,-35.27,16.88,-18.39
423,0.0,0.0,-0.0,-0.0,0.0,0.0,-36.32,-0.79,0.0,-0.0,21.89,-4.92,-37.1,16.97,-20.14
424,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-29.95,-2.06,0.0,0.0,20.14,-4.19,-32.01,15.94,-16.06
425,-0.0,0.0,-0.0,0.0,0.0,0.0,-33.68,-3.06,-0.0,0.0,22.03,-4.42,-36.74,17.61,-19.13
426,0.0,0.0,-0.0,0.0,0.0,0.0,-34.17,-1.0,-0.0,-0.0,21.62,-5.15,-35.17,16.47,-18.7
427,-0.0,0.0,0.0,0.0,0.0,0.0,-37.19,-2.7,-0.0,-0.0,24.41,-5.39,-39.89,19.02,-20.87
428,0.0,0.0,0.0,0.0,0.0,0.0,-32.1,-2.87,-0.0,0.0,19.96,-4.52,-34.97,15.45,-19.52
429,0.0,-0.0,0.0,-0.0,0.0,0.0,-33.6,-1.52,0.0,-0.0,22.91,-4.96,-35.12,17.95,-17.18
430,-0.0,-0.0,0.0,-0.0,0.0,0.0,-31.46,-1.82,-0.0,0.0,19.87,-4.42,-33.28,15.46,-17.82
431,-0.0,0.0,-0.0,0.0,0.0,0.0,-30.59,-2.36,-0.0,-0.0,22.2,-4.25,-32.95,17.95,-15.0
432,-0.0,0.0,-0.0,-0.0,0.0,0.0,-29.2,-0.25,0.0,0.0,17.87,-3.85,-29.45,14.02,-15.43
433,0.0,-0.0,-0.0,-0.0,0.0,0.0,-36.38,-4.57,-0.0,0.0,26.3,-5.16,-40.95,21.14,-19.81
434,-0.0,0.0,-0.0,-0.0,0.0,0.0,-36.44,-3.71,0.0,-0.0,24.7,-5.21,-40.15,19.48,-20.66
435,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.25,-1.48,0.0,-0.0,20.83,-4.81,-35.74,16.02,-19.71
436,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-32.11,-4.91,0.0,-0.0,23.92,-4.49,-37.02,19.43,-17.59
437,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.5,-4.47,0.0,-0.0,23.03,-4.55,-37.98,18.49,-19.49
438,-0.0,0.0,0.0,0.0,0.0,0.0,-33.95,1.14,0.0,0.0,20.36,-4.82,-32.81,15.55,-17.26
439,-0.0,0.0,-0.0,-0.0,0.0,0.0,-35.24,-4.46,0.0,-0.0,25.8,-5.32,-39.71,20.48,-19.23
440,-0.0,-0.0,0.0,0.0,0.0,0.0,-29.05,-2.82,0.0,-0.0,22.11,-4.61,-31.88,17.5,-14.38
441,-0.0,0.0,0.0,-0.0,0.0,0.0,-30.67,-3.2,-0.0,-0.0,21.31,-4.19,-33.88,17.12,-16.76
442,-0.0,0.0,0.0,-0.0,0.0,0.0,-36.62,-3.14,0.0,-0.0,24.11,-5.16,-39.76,18.96,-20.81
443,-0.0,-0.0,0.0,0.0,0.0,0.0,-31.1,-0.89,-0.0,-0.0,20.49,-4.54,-31.99,15.96,-16.03
444,-0.0,-0.0,0.0,-0.0,0.0,0.0,-32.24,-2.72,0.0,0.0,22.11,-4.78,-34.95,17.32,-17.63
445,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.49,-3.68,0.0,0.0,23.03,-5.07,-39.17,17.96,-21.21
446,-0.0,0.0,-0.0,-0.0,0.0,0.0,-37.65,-1.8,0.0,0.0,24.32,-5.27,-39.46,19.05,-20.41
447,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-31.14,-2.23,0.0,-0.0,19.72,-4.35,-33.38,15.37,-18.01
448,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-30.12,-2.05,-0.0,0.0,18.65,-3.97,-32.17,14.68,-17.49
449,-0.0,0.0,0.0,-0.0,0.0,0.0,-38.19,-2.39,0.0,-0.0,22.5,-5.11,-40.58,17.39,-23.19
450,0.0,0.0,-0.0,0.0,0.0,0.0,-34.73,-3.14,0.0,-0.0,22.54,-5.06,-37.87,17.48,-20.38
451,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.89,-2.3,0.0,0.0,22.48,-4.87,-38.19,17.61,-20.58
452,-0.0,0.0,0.0,-0.0,0.0,0.0,-38.36,-3.09,-0.0,0.0,23.0,-5.35,-41.45,17.65,-23.8
453,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.84,-3.67,0.0,0.0,22.29,-5.05,-39.5,17.24,-22.26
454,0.0,-0.0,0.0,-0.0,0.0,0.0,-35.16,-2.81,0.0,-0.0,22.51,-4.81,-37.97,17.7,-20.26
455,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-30.63,-0.58,0.0,0.0,18.23,-4.33,-31.21,13.9,-17.31
456,0.0,-0.0,-0.0,-0.0,0.0,0.0,-28.34,-2.92,-0.0,-0.0,20.9,-4.36,-31.26,16.54,-14.72
457,0.0,-0.0,0.0,0.0,0.0,0.0,-33.8,-1.76,-0.0,0.0,19.01,-4.27,-35.56,14.73,-20.82
458,0.0,0.0,-0.0,0.0,0.0,0.0,-31.25,-1.16,0.0,-0.0,18.94,-4.25,-32.41,14.69,-17.71
459,-0.0,0.0,-0.0,-0.0,0.0,0.0,-34.25,-2.08,0.0,-0.0,23.79,-5.08,-36.33,18.71,-17.62
460,-0.0,-0.0,0.0,0.0,0.0,0.0,-28.79,-1.8,0.0,0.0,17.93,-4.12,-30.59,13.81,-16.78
461,-0.0,-0.0,0.0,-0.0,0.0,0.0,-26.19,-1.48,0.0,0.0,15.84,-3.63,-27.67,12.22,-15.45
462,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-30.78,-2.75,-0.0,-0.0,20.12,-4.3,-33.54,15.82,-17.71
463,-0.0,-0.0,0.0,-0.0,0.0,0.0,-31.03,-0.94,0.0,0.0,20.63,-4.23,-31.97,16.41,-15.56
464,0.0,-0.0,0.0,0.0,0.0,0.0,-33.44,-6.96,0.0,-0.0,24.67,-5.13,-40.39,19.55,-20.85
465,-0.0,0.0,0.0,0.0,0.0,0.0,-36.5,-2.21,-0.0,0.0,22.85,-5.0,-38.71,17.85,-20.87
466,-0.0,-0.0,-0.0,0.0,0.0,0.0,-34.25,-3.11,0.0,-0.0,20.59,-4.56,-37.35,16.02,-21.33
467,0.0,0.0,-0.0,0.0,0.0,0.0,-44.98,-5.33,0.0,0.0,30.67,-6.03,-50.31,24.65,-25.66
468,0.0,-0.0,-0.0,-0.0,0.0,0.0,-37.84,-1.05,-0.0,0.0,21.68,-4.59,-38.89,17.09,-21.8
469,-0.0,0.0,-0.0,0.0,0.0,0.0,-40.24,-1.21,-0.0,0.0,23.73,-4.93,-41.45,18.8,-22.65
470,-0.0,-0.0,0.0,0.0,0.0,0.0,-32.61,-3.45,0.0,-0.0,25.08,-4.25,-36.06,20.84,-15.22
471,0.0,0.0,0.0,0.0,0.0,0.0,-39.09,-3.37,0.0,-0.0,24.47,-4.72,-42.46,19.75,-22.71
472,0.0,-0.0,-0.0,0.0,0.0,0.0,-36.08,-3.06,-0.0,0.0,26.18,-4.81,-39.14,21.37,-17.77
473,0.0,0.0,-0.0,0.0,0.0,0.0,-41.4,-4.01,-0.0,-0.0,25.13,-4.76,-45.41,20.37,-25.04
474,-0.0,0.0,-0.0,-0.0,0.0,0.0,-42.25,-3.58,0.0,0.0,27.87,-5.31,-45.83,22.56,-23.27
475,0.0,0.0,-0.0,0.0,0.0,0.0,-40.21,-3.02,0.0,-0.0,26.62,-5.1,-43.22,21.52,-21.7
476,-0.0,-0.0,0.0,-0.0,0.0,0.0,-36.51,-2.43,0.0,0.0,23.74,-4.73,-38.95,19.01,-19.93
477,0.0,-0.0,-0.0,-0.0,0.0,0.0,-37.9,-2.05,0.0,-0.0,25.32,-4.59,-39.95,20.73,-19.22
478,0.0,-0.0,-0.0,-0.0,0.0,0.0,-41.21,-4.6,-0.0,-0.0,27.98,-5.22,-45.81,22.76,-23.04
479,0.0,-0.0,-0.0,-0.0,0.0,0.0,-34.5,-1.93,0.0,0.0,21.67,-4.44,-36.43,17.23,-19.2
480,0.0,0.0,-0.0,0.0,0.0,0.0,-41.76,-3.31,0.0,-0.0,27.07,-5.06,-45.06,22.01,-23.05
481,-0.0,0.0,-0.0,-0.0,0.0,0.0,-37.63,-4.09,-0.0,-0.0,24.13,-5.04,-41.71,19.09,-22.62
482,0.0,-0.0,-0.0,-0.0,0.0,0.0,-36.46,-2.22,0.0,-0.0,21.88,-4.75,-38.68,17.13,-21.55
483,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.14,-3.86,0.0,0.0,26.1,-5.13,-44.99,20.97,-24.02
484,0.0,0.0,-0.0,-0.0,0.0,0.0,-37.12,-2.3,-0.0,-0.0,24.97,-4.87,-39.41,20.1,-19.31
485,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.79,-0.87,-0.0,-0.0,20.09,-4.0,-33.66,16.1,-17.56
486,0.0,-0.0,0.0,0.0,0.0,0.0,-35.29,-2.66,-0.0,-0.0,23.77,-4.68,-37.95,19.09,-18.86
487,0.0,0.0,-0.0,-0.0,0.0,0.0,-39.41,-1.49,0.0,-0.0,24.53,-5.18,-40.9,19.36,-21.54
488,0.0,-0.0,0.0,-0.0,0.0,0.0,-36.55,-2.23,0.0,-0.0,23.5,-4.55,-38.78,18.95,-19.83
489,-0.0,0.0,0.0,-0.0,0.0,0.0,-45.1,-3.29,-0.0,-0.0,27.51,-5.33,-48.39,22.18,-26.21
490,0.0,0.0,0.0,0.0,0.0,0.0,-36.09,-2.3,-0.0,0.0,23.61,-4.3,-38.39,19.32,-19.07
491,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.76,-1.09,0.0,0.0,25.4,-5.3,-45.84,20.1,-25.75
492,0.0,-0.0,0.0,-0.0,0.0,0.0,-43.55,-3.09,0.0,-0.0,27.41,-5.4,-46.64,22.02,-24.62
493,-0.0,-0.0,-0.0,0.0,0.0,0.0,-40.44,-2.17,0.0,0.0,25.3,-5.13,-42.62,20.17,-22.45
494,0.0,-0.0,0.0,0.0,0.0,0.0,-43.04,-4.14,-0.0,0.0,27.96,-5.72,-47.17,22.25,-24.93
495,-0.0,0.0,-0.0,-0.0,0.0,0.0,-46.11,-4.56,-0.0,0.0,29.14,-5.65,-50.67,23.5,-27.17
496,0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.7,-3.16,0.0,-0.0,28.03,-5.77,-50.87,22.26,-28.61
497,-0.0,-0.0,0.0,-0.0,0.0,0.0,-41.17,-6.08,0.0,-0.0,25.42,-5.2,-47.25,20.22,-27.03
498,0.0,0.0,-0.0,0.0,0.0,0.0,-50.94,-3.7,0.0,-0.0,29.79,-6.22,-54.64,23.56,-31.08
499,-0.0,-0.0,0.0,0.0,0.0,0.0,-41.09,-2.89,0.0,0.0,26.58,-5.76,-43.98,20.82,-23.16
500,-0.0,-0.0,-0.0,0.0,0.0,0.0,-48.71,-2.79,0.0,0.0,28.89,-5.93,-51.5,22.96,-28.54
501,-0.0,-0.0,0.0,-0.0,0.0,0.0,-45.2,-4.45,0.0,0.0,27.96,-5.51,-49.65,22.45,-27.2
502,0.0,-0.0,0.0,-0.0,0.0,0.0,-41.49,-3.88,0.0,-0.0,27.0,-5.52,-45.37,21.48,-23.9
503,-0.0,0.0,0.0,-0.0,0.0,0.0,-45.29,-2.5,0.0,-0.0,26.02,-5.83,-47.79,20.19,-27.6
504,-0.0,-0.0,0.0,0.0,0.0,0.0,-53.55,-3.87,-0.0,0.0,27.99,-6.33,-57.42,21.66,-35.77
505,0.0,-0.0,0.0,0.0,0.0,0.0,-46.79,-5.22,-0.0,-0.0,29.68,-5.98,-52.02,23.71,-28.31
506,0.0,-0.0,0.0,0.0,0.0,0.0,-43.59,-4.99,0.0,-0.0,26.93,-5.53,-48.58,21.41,-27.17
507,-0.0,-0.0,0.0,0.0,0.0,0.0,-43.27,-5.06,0.0,0.0,26.27,-5.71,-48.33,20.56,-27.76
508,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.39,-2.98,-0.0,0.0,24.14,-5.41,-45.37,18.74,-26.63
509,-0.0,0.0,-0.0,-0.0,0.0,0.0,-39.93,-4.24,0.0,0.0,23.63,-5.06,-44.17,18.56,-25.61
510,0.0,0.0,0.0,-0.0,0.0,0.0,-46.36,-2.97,0.0,-0.0,27.75,-5.85,-49.33,21.9,-27.43
511,-0.0,0.0,0.0,0.0,0.0,0.0,-47.52,-4.21,-0.0,0.0,27.54,-6.02,-51.73,21.52,-30.21
512,-0.0,0.0,-0.0,-0.0,0.0,0.0,-36.81,-1.55,0.0,0.0,22.05,-5.02,-38.36,17.03,-21.34
513,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.56,-3.16,-0.0,0.0,28.05,-5.93,-47.72,22.12,-25.6
514,0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.15,-2.51,0.0,-0.0,30.05,-6.15,-51.67,23.9,-27.77
515,0.0,-0.0,-0.0,-0.0,0.0,0.0,-48.07,-5.87,-0.0,0.0,31.55,-5.9,-53.95,25.66,-28.29
516,0.0,0.0,0.0,0.0,0.0,0.0,-47.71,-6.09,-0.0,0.0,30.81,-6.1,-53.81,24.7,-29.1
517,-0.0,0.0,0.0,0.0,0.0,0.0,-56.34,-6.92,0.0,0.0,36.08,-6.83,-63.26,29.25,-34.01
518,0.0,0.0,0.0,0.0,0.0,0.0,-52.91,-6.47,-0.0,-0.0,32.04,-6.5,-59.38,25.53,-33.84
519,-0.0,-0.0,0.0,-0.0,0.0,0.0,-49.76,-4.87,0.0,0.0,32.1,-6.09,-54.63,26.02,-28.61
520,-0.0,-0.0,0.0,0.0,0.0,0.0,-50.89,-6.17,0.0,-0.0,35.14,-6.66,-57.06,28.48,-28.58
521,-0.0,-0.0,-0.0,0.0,0.0,0.0,-48.79,-6.03,0.0,0.0,31.26,-5.96,-54.81,25.3,-29.51
522,0.0,-0.0,0.0,0.0,0.0,0.0,-45.33,-4.06,0.0,-0.0,28.29,-5.89,-49.39,22.4,-26.98
523,-0.0,0.0,-0.0,-0.0,0.0,0.0,-47.72,-2.7,0.0,-0.0,29.44,-6.0,-50.42,23.44,-26.98
524,0.0,0.0,0.0,-0.0,0.0,0.0,-46.4,-2.79,-0.0,-0.0,27.77,-5.62,-49.19,22.15,-27.04
525,0.0,0.0,-0.0,0.0,0.0,0.0,-53.72,-5.64,-0.0,0.0,29.48,-6.53,-59.37,22.95,-36.41
526,0.0,0.0,0.0,-0.0,0.0,0.0,-54.88,-8.5,-0.0,-0.0,34.69,-6.9,-63.38,27.79,-35.59
527,-0.0,0.0,-0.0,0.0,0.0,0.0,-53.66,-6.9,-0.0,-0.0,36.24,-6.63,-60.56,29.61,-30.95
528,0.0,0.0,-0.0,0.0,0.0,0.0,-50.52,-4.93,-0.0,-0.0,30.56,-6.19,-55.44,24.37,-31.07
529,-0.0,0.0,-0.0,0.0,0.0,0.0,-52.16,-3.8,-0.0,-0.0,31.26,-6.63,-55.96,24.62,-31.33
530,-0.0,0.0,0.0,0.0,0.0,0.0,-47.63,-8.14,0.0,-0.0,36.06,-6.56,-55.77,29.5,-26.27
531,0.0,-0.0,-0.0,0.0,0.0,0.0,-53.34,-7.39,0.0,-0.0,33.22,-6.21,-60.73,27.01,-33.72
532,0.0,-0.0,0.0,0.0,0.0,0.0,-49.22,-9.83,0.0,-0.0,33.25,-6.32,-59.05,26.92,-32.12
533,-0.0,-0.0,0.0,0.0,0.0,0.0,-44.92,-5.6,0.0,0.0,29.38,-5.56,-50.52,23.82,-26.7
534,0.0,0.0,0.0,0.0,0.0,0.0,-42.45,-2.96,-0.0,-0.0,25.95,-5.02,-45.41,20.94,-24.47
535,-0.0,0.0,-0.0,0.0,0.0,0.0,-42.03,-3.98,0.0,-0.0,26.89,-4.89,-46.01,22.0,-24.01
536,0.0,0.0,-0.0,0.0,0.0,0.0,-43.33,-3.03,0.0,0.0,25.6,-4.86,-46.37,20.74,-25.62
537,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.53,-4.72,0.0,-0.0,29.05,-5.34,-49.24,23.71,-25.54
538,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.08,-0.29,0.0,-0.0,24.63,-5.03,-41.37,19.6,-21.77
539,-0.0,-0.0,0.0,0.0,0.0,0.0,-39.29,-2.68,-0.0,0.0,25.92,-4.79,-41.98,21.13,-20.84
540,0.0,-0.0,0.0,-0.0,0.0,0.0,-45.46,-5.09,0.0,-0.0,28.32,-5.46,-50.55,22.86,-27.69
541,-0.0,0.0,0.0,0.0,0.0,0.0,-45.16,-6.2,-0.0,0.0,29.68,-5.16,-51.36,24.52,-26.83
542,-0.0,0.0,0.0,0.0,0.0,0.0,-44.41,-5.36,0.0,0.0,27.2,-5.27,-49.76,21.92,-27.84
543,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.43,-5.26,0.0,-0.0,26.59,-5.04,-44.68,21.55,-23.14
544,0.0,0.0,-0.0,0.0,0.0,0.0,-47.86,-6.13,0.0,0.0,30.47,-5.86,-53.98,24.61,-29.37
545,0.0,0.0,-0.0,0.0,0.0,0.0,-46.01,-6.19,0.0,-0.0,30.6,-5.57,-52.19,25.03,-27.16
546,0.0,-0.0,-0.0,0.0,0.0,0.0,-40.27,-5.54,0.0,0.0,28.35,-4.6,-45.82,23.75,-22.07
547,0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.42,-4.69,-0.0,0.0,26.6,-4.93,-48.1,21.66,-26.44
548,0.0,-0.0,-0.0,0.0,0.0,0.0,-41.21,-3.11,0.0,-0.0,25.74,-4.76,-44.32,20.99,-23.34
549,0.0,0.0,-0.0,-0.0,0.0,0.0,-39.96,-3.45,0.0,0.0,25.58,-5.06,-43.42,20.51,-22.9
550,-0.0,-0.0,0.0,0.0,0.0,0.0,-45.48,-4.95,0.0,0.0,28.82,-5.71,-50.43,23.1,-27.33
551,-0.0,0.0,-0.0,0.0,0.0,0.0,-45.69,-6.77,-0.0,0.0,31.62,-5.42,-52.46,26.2,-26.26
552,0.0,-0.0,-0.0,0.0,0.0,0.0,-37.13,-3.02,-0.0,-0.0,23.19,-4.36,-40.15,18.83,-21.31
553,0.0,-0.0,0.0,-0.0,0.0,0.0,-42.65,-3.32,-0.0,0.0,25.56,-4.81,-45.97,20.75,-25.23
554,-0.0,-0.0,0.0,-0.0,0.0,0.0,-42.24,-2.99,0.0,0.0,26.68,-5.01,-45.22,21.67,-23.55
555,0.0,-0.0,-0.0,0.0,0.0,0.0,-42.18,-4.8,0.0,-0.0,28.08,-4.99,-46.98,23.09,-23.89
556,0.0,0.0,-0.0,-0.0,0.0,0.0,-44.58,-3.23,-0.0,-0.0,28.81,-5.7,-47.81,23.11,-24.71
557,0.0,0.0,-0.0,-0.0,0.0,0.0,-39.17,-1.48,-0.0,0.0,24.59,-5.05,-40.65,19.53,-21.12
558,0.0,0.0,-0.0,0.0,0.0,0.0,-38.43,-4.73,0.0,-0.0,25.22,-4.86,-43.16,20.36,-22.81
559,0.0,-0.0,0.0,0.0,0.0,0.0,-45.52,-4.57,-0.0,0.0,29.15,-5.31,-50.09,23.84,-26.25
560,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.28,-4.3,-0.0,0.0,26.66,-5.26,-46.58,21.4,-25.18
561,-0.0,-0.0,-0.0,0.0,0.0,0.0,-43.98,-3.94,0.0,-0.0,29.23,-5.84,-47.93,23.39,-24.54
562,0.0,-0.0,0.0,0.0,0.0,0.0,-47.06,-7.38,-0.0,-0.0,30.87,-5.43,-54.44,25.43,-29.0
563,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.15,-5.29,0.0,-0.0,28.72,-5.26,-51.44,23.46,-27.98
564,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-39.25,-5.45,0.0,0.0,28.57,-5.21,-44.7,23.35,-21.34
565,-0.0,-0.0,0.0,0.0,0.0,0.0,-46.44,-5.5,0.0,0.0,29.01,-5.37,-51.95,23.64,-28.3
566,0.0,0.0,0.0,0.0,0.0,0.0,-43.25,-3.66,-0.0,0.0,30.29,-5.27,-46.91,25.01,-21.89
567,0.0,0.0,-0.0,0.0,0.0,0.0,-43.2,-3.7,-0.0,-0.0,27.18,-5.37,-46.9,21.81,-25.09
568,0.0,-0.0,0.0,0.0,0.0,0.0,-40.26,-3.87,0.0,-0.0,25.99,-4.5,-44.13,21.49,-22.64
569,0.0,0.0,-0.0,0.0,0.0,0.0,-43.36,-2.5,0.0,-0.0,27.71,-5.38,-45.86,22.33,-23.53
570,0.0,-0.0,0.0,0.0,0.0,0.0,-43.87,-4.68,-0.0,0.0,27.42,-5.21,-48.55,22.21,-26.34
571,-0.0,0.0,-0.0,0.0,0.0,0.0,-44.61,-3.97,-0.0,-0.0,25.95,-5.07,-48.58,20.88,-27.7
572,0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.25,-5.28,0.0,-0.0,27.89,-5.12,-48.53,22.76,-25.76
573,0.0,-0.0,0.0,-0.0,0.0,0.0,-42.1,-6.0,0.0,0.0,29.7,-5.3,-48.1,24.4,-23.71
574,0.0,0.0,-0.0,0.0,0.0,0.0,-43.6,-4.78,0.0,-0.0,28.74,-5.1,-48.38,23.64,-24.74
575,0.0,-0.0,-0.0,0.0,0.0,0.0,-40.41,-3.31,0.0,-0.0,27.34,-5.25,-43.73,22.09,-21.63
576,-0.0,-0.0,0.0,0.0,0.0,0.0,-42.26,-2.7,-0.0,0.0,26.35,-5.29,-44.96,21.06,-23.9
577,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.98,-5.88,-0.0,-0.0,29.17,-5.3,-52.86,23.87,-28.99
578,0.0,0.0,-0.0,0.0,0.0,0.0,-43.61,-3.95,-0.0,-0.0,27.71,-5.25,-47.56,22.46,-25.1
579,-0.0,0.0,-0.0,-0.0,0.0,0.0,-41.33,-4.09,-0.0,0.0,25.45,-4.96,-45.43,20.49,-24.94
580,-0.0,0.0,0.0,-0.0,0.0,0.0,-40.28,-4.15,0.0,-0.0,25.97,-4.95,-44.43,21.03,-23.4
581,0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.14,-3.82,0.0,0.0,24.8,-4.77,-43.96,20.02,-23.94
582,0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.13,-4.78,-0.0,-0.0,29.4,-5.37,-49.9,24.03,-25.88
583,0.0,0.0,0.0,-0.0,0.0,0.0,-44.7,-5.51,-0.0,0.0,28.24,-5.19,-50.21,23.05,-27.15
584,0.0,0.0,-0.0,0.0,0.0,0.0,-42.72,-5.31,-0.0,0.0,28.25,-5.16,-48.03,23.08,-24.94
585,-0.0,0.0,0.0,-0.0,0.0,0.0,-47.89,-4.55,0.0,0.0,29.13,-5.59,-52.44,23.54,-28.89
586,0.0,0.0,-0.0,-0.0,0.0,0.0,-43.98,-4.15,-0.0,-0.0,27.12,-5.29,-48.13,21.84,-26.29
587,0.0,0.0,-0.0,0.0,0.0,0.0,-44.12,-5.77,0.0,0.0,28.92,-5.3,-49.89,23.63,-26.26
588,0.0,0.0,-0.0,-0.0,0.0,0.0,-42.54,-4.85,0.0,-0.0,26.6,-5.06,-47.4,21.54,-25.85
589,-0.0,0.0,-0.0,0.0,0.0,0.0,-39.96,-4.14,0.0,0.0,27.44,-5.28,-44.1,22.16,-21.95
590,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.64,-2.73,-0.0,-0.0,28.89,-5.11,-47.37,23.78,-23.59
591,-0.0,0.0,0.0,-0.0,0.0,0.0,-42.25,-5.35,0.0,0.0,27.45,-4.86,-47.6,22.6,-25.0
592,0.0,0.0,0.0,-0.0,0.0,0.0,-41.61,-2.4,-0.0,-0.0,25.85,-5.0,-44.0,20.86,-23.15
593,-0.0,-0.0,0.0,0.0,0.0,0.0,-38.69,-4.07,0.0,0.0,25.25,-4.42,-42.76,20.82,-21.94
594,-0.0,0.0,-0.0,0.0,0.0,0.0,-44.76,-3.73,0.0,-0.0,26.93,-5.44,-48.49,21.5,-26.99
595,-0.0,0.0,0.0,0.0,0.0,0.0,-45.04,-7.18,0.0,0.0,30.52,-5.54,-52.22,24.98,-27.24
